registry_id,fac_src,Stone_Unique_ID_revised,geo_id_revised,stat_land_comb,uncertainty_class,registry_stone_id,note
110005009454,facilities_20220311.csv,478943,0450730001010,X1,3,110005009454,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110005009454,facilities_20220311.csv,486649,0450730001006,X1,3,110005009454,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110005009454,facilities_20220311.csv,490803,0450730000006,X1,3,110005009454,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110005009695,facilities_20220311.csv,358208,0341930000010,F2,1,110005009695,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110005011343,facilities_20220311.csv,148184,0361780000001,F1,2,110005011343,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110005013001,facilities_20220311.csv,196786,0410150080012,F1,2,110005013001,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110005014073,facilities_20220311.csv,339597,1042950000011,C2,2,110005014073,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110005016320,facilities_20220311.csv,1249706,0460070000050,F1,2,110005016320,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110005016339,facilities_20220311.csv,2100659,9717-00-00100,F1,2,110005016339,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110005017383,facilities_20220311.csv,192495,0680410050089,F1,2,110005017383,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110005017454,facilities_20220311.csv,1169315,1045400000006,F1,2,110005017454,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110005017677,facilities_20220311.csv,260710,1167500020005,F2,1,110005017677,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110005019078,facilities_20220311.csv,82688,1167660000004,F1,2,110005019078,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110005024026,facilities_20220311.csv,376099,0612070040024,F1,2,110005024026,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110005024286,facilities_20220311.csv,279655,0402930000039,C2,2,110005024286,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110005026854,facilities_20220311.csv,1936871, , ,3,110005026854,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110005029851,facilities_20220311.csv,73868,1005150000049,F2,1,110005029851,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110005029897,facilities_20220311.csv,1194256,0941510000001,F1,2,110005029897,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110005030545,facilities_20220311.csv,649989,0421310020045,F2,1,110005030545,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110005031884,facilities_20220311.csv,1128432,1048250000002,F1,2,110005031884,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110005032534,facilities_20220311.csv,1733707,6767-0001-0001-000, ,3,110005032534,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110005037049,facilities_20220311.csv,666188,0451800010029,F1,2,110005037049,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110005037361,facilities_20220311.csv,283210,1373590020035,C1,2,110005037361,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110005037557,facilities_20220311.csv,1048625,0401120000010,F1,2,110005037557,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110005037922,facilities_20220311.csv,626869,0750150000009,C2,2,110005037922,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110005039065,facilities_20220311.csv,1329005,0965080000002,F1,2,110005039065,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110005040008,facilities_20220311.csv,1224502,1306310010001,F1,2,110005040008,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110005040589,facilities_20220311.csv,741209,0370520110006,F1,2,110005040589,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110005041141,facilities_20220311.csv,1176152,1053540000016,F1,2,110005041141,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110005041999,facilities_20220311.csv,694345,0451780000004,F1,2,110005041999,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110005043540,facilities_20220311.csv,530412,0041750000170,F1,2,110005043540,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110005047546,facilities_20220311.csv,674960,1447880010001,NA,3,110005047546,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110005061477,facilities_20220311.csv,333416,0371610000014,F1,2,110005061477,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110005062350,facilities_20220311.csv,1188934,0410480000004,F1,2,110005062350,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110005062430,facilities_20220311.csv,1129120,0440820000056,F1,2,110005062430,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110005062635,facilities_20220311.csv,1116412,0952430000012,F1,2,110005062635,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110005064116,facilities_20220311.csv,1370017,0590210080004,X3,3,110005064116,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110005064651,facilities_20220311.csv,1235070,1075230000018,F1,2,110005064651,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110005064688,facilities_20220311.csv,285969,0440990010002,F2,1,110005064688,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110005065874,facilities_20220311.csv,185228,0450760000015,F1,2,110005065874,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
